sentence_id,formality_score_from_raters,informativeness,implicature_score,length_in_words,length_in_characters,f_score,i_score,lexical_density,sentence_content,total_syllables_stop_words_excluded,total_syllables_per_word_stop_words_excluded,total_syllables_stop_words_included,total_syllables_per_word_stop_words_included,number_of_nouns,number_of_adjectives,number_of_adverbs,number_of_verbs,number_of_pronouns,number_of_stop_words,proportion_of_stop_words,number_of_spelling_and_grammatical_errors,spelling_and_grammar_errors_per_character,positive_vader_score,negative_vader_score,neutral_vader_score,compound_vader_score
3411,2.4,3.0,3.2,10,46,25.0,2.5,30.0,I would like to introduce you to myself and I.,7,1.75,14,1.4,0,0,0,3,3,7,0.7,0,0.0,0.238,0.0,0.762,0.3612
3412,3.4,5.8,4.8,14,82,57.14285714,5.928571429,71.42857143,"I wouldn't take a car into Manhattan, the parking is difficult and very expensive.",14,2.3333333333333335,24,1.7142857142857142,3,2,2,2,1,7,0.5,0,0.0,0.0,0.185,0.815,-0.3612
3413,3.0,4.4,5.6,16,89,46.875,4.1875,62.5,I wouldn't think that trial and error incrementing it by 1 each time would hurt anything.,15,1.6666666666666667,22,1.375,4,0,1,3,2,6,0.375,1,0.011,0.0,0.337,0.663,-0.7269
3414,3.0,4.0,5.0,13,76,50.0,6.846153846,61.53846154,I would recommend staying as close to Cooperstown as possible for one night.,16,2.0,21,1.6153846153846154,2,2,0,2,1,5,0.385,0,0.0,0.185,0.0,0.815,0.3612
3415,1.6,4.2,4.8,16,65,37.5,3.5,62.5,"I would say it is a $10 cab ride, or so, but don't know for sure.",10,1.25,18,1.125,2,1,2,4,2,9,0.562,0,0.0,0.0,0.158,0.842,-0.3491
3416,2.6,3.2,5.2,16,83,59.375,6.375,50.0,"I wound up getting it working, though not at the full speed the thing's capable of.",13,1.4444444444444444,20,1.25,2,2,1,3,2,8,0.5,0,0.0,0.157,0.0,0.843,0.3818
3417,3.8,4.6,2.6,10,44,70.0,6.0,60.0,"I wrote a full how-to in a new thread, here:",9,1.5,13,1.3,2,2,1,1,1,5,0.5,0,0.0,0.0,0.0,1.0,0.0
3418,2.8,4.8,4.2,7,69,71.42857143,4.428571429,100.0,I wrote a little HOWTO here:  http://erikstambaugh.com/gprshowto.html,16,2.6666666666666665,18,2.5714285714285716,3,1,1,1,1,3,0.429,2,0.029,0.0,0.0,1.0,0.0
3419,5.2,5.6,2.8,21,128,59.52380952,5.142857143,57.14285714,"Jackson, the perfectionist, did not have final control of this product and that, in itself, would have been unacceptable to him.",22,2.2,33,1.5714285714285714,4,2,1,4,2,14,0.667,0,0.0,0.102,0.122,0.776,-0.128
3420,3.6,4.4,4.0,13,76,88.46153846,1.846153846,61.53846154,"Jacob Minkoff, of the studio Naughty Dog, explained its origin with a laugh.",16,2.0,21,1.6153846153846154,7,0,0,1,1,5,0.385,0,0.0,0.247,0.0,0.753,0.5574
3421,4.0,6.0,1.6,15,95,86.66666667,2.666666667,73.33333333,"Jeff Downing, a lawyer from Oak Forest, wants a third HPD storefront, preferably along Antoine.",23,1.9166666666666667,26,1.7333333333333334,8,1,1,1,0,3,0.2,0,0.0,0.0,0.0,1.0,0.0
3422,4.8,5.4,5.0,18,117,69.44444444,5.833333333,83.33333333,"Jeff Downing, a lawyer running in District A, says drainage needs a serious, studied approach, not ""quick Band-Aids.""",24,1.7142857142857142,28,1.5555555555555556,8,3,1,3,0,5,0.278,0,0.0,0.0,0.08,0.92,-0.0772
3423,4.0,5.6,5.6,17,97,64.70588235,6.882352941,64.70588235,Jenn Brown is making it known that she is an up-and-comer in the Hottie Sports Reporter Pantheon.,17,1.8888888888888888,25,1.4705882352941178,6,1,0,4,2,8,0.471,0,0.0,0.0,0.0,1.0,0.0
3424,5.4,4.4,5.0,20,125,65.0,6.4,75.0,"Jennifer Wiegandt Seidman she said holds out hope that her husband, Chief Petty Officer John Seidman, has managed to survive.",27,1.9285714285714286,33,1.65,10,0,0,5,2,6,0.3,0,0.0,0.128,0.079,0.793,0.2732
3425,4.6,5.0,2.6,23,139,67.39130435,1.434782609,60.86956522,"Jim Hoft wrote that Clinton ""told the Pakistanis today that the democrats tax everything that moves"" and asserted that ""she's proud of it.""",29,1.9333333333333333,37,1.608695652173913,9,0,0,5,2,10,0.435,1,0.007,0.124,0.0,0.876,0.4767
3426,3.4,5.2,3.8,19,121,76.31578947,3.421052632,73.68421053,Jimmy Clausen wandered the Notre Dame sideline worry-free with the clock ticking down and a blowout victory minutes away.,30,2.3076923076923075,36,1.894736842105263,8,2,1,2,0,6,0.316,1,0.008,0.0,0.0,1.0,0.0
3427,5.4,5.6,2.2,17,91,58.82352941,7.294117647,64.70588235,"Jines, 50, was reported missing by a friend and was last seen in a 12-foot motorized skiff.",17,1.7,24,1.411764705882353,3,4,0,4,0,7,0.412,1,0.011,0.174,0.12,0.707,0.25
3428,5.6,6.0,2.8,28,167,62.5,5.535714286,71.42857143,"Jines' friend, Linda Jones, told The Associated Press that Jines boarded her disabled yacht and helped her maneuver to an area where they thought they had made anchor.",32,1.8823529411764706,44,1.5714285714285714,11,1,1,6,4,11,0.393,2,0.012,0.106,0.0,0.894,0.4939
3429,6.2,6.2,3.6,31,198,77.41935484,4.548387097,67.74193548,"Joan Austoker, author of the NHS leaflets, admitted it had been a mistake to withhold information about potentially unnecessary treatment for a type of breast cancer called ductal carcinoma in situ.",47,2.473684210526316,60,1.935483870967742,13,2,1,5,1,12,0.387,0,0.0,0.041,0.199,0.76,-0.7506
3430,5.0,4.8,5.0,13,81,84.61538462,4.692307692,53.84615385,"Job losses peaked at 741,000 in January, the biggest one-month plunge since 1949.",19,1.9,22,1.6923076923076923,4,2,0,1,0,3,0.231,0,0.0,0.0,0.184,0.816,-0.4019
3431,3.8,5.8,4.2,22,126,90.90909091,2.954545455,77.27272727,"* John Boehner, in the weekly GOP radio address, invokes an old health care bugaboo, the length of Hillary's health care plan:",27,1.588235294117647,32,1.4545454545454546,14,2,0,1,0,5,0.227,0,0.0,0.252,0.0,0.748,0.7506
3432,6.4,6.2,2.4,46,273,69.56521739,5.5,63.04347826,"John Burton, chairman of the state Democratic Party and a longtime mentor of Newsom's, said the mayor has never defined himself by his political office and may be happy leading an environmental foundation or holding some other nonpolitical job after his term is up in 2011.",57,2.28,81,1.7608695652173914,13,6,1,7,3,21,0.457,0,0.0,0.13,0.0,0.87,0.7506
3433,4.4,5.6,3.6,48,303,80.20833333,3.770833333,60.41666667,"John Kerry, a Massachusetts Democrat and member of the Senate Finance Committee, is leading a group of senators from states with more expansive Medicaid programs in seeking an additional 3 percent federal match, which would mean about $30 million extra a year for Massachusetts, according to his office.",69,2.3,88,1.8333333333333333,17,4,1,5,1,18,0.375,0,0.0,0.0,0.0,1.0,0.0
3434,4.0,5.0,5.2,18,106,11.11111111,3.444444444,83.33333333,"""John knows what he's doing, and he's fit and he's very smart. They're saying that they're still looking.""",16,1.2307692307692308,22,1.2222222222222223,1,2,2,9,5,11,0.611,1,0.009,0.256,0.0,0.744,0.6697
3435,4.0,5.6,2.2,11,56,81.81818182,4.090909091,72.72727273,"John O'Quinn knew the law, a simple fact never in doubt.",11,1.375,14,1.2727272727272727,5,1,1,1,0,3,0.273,0,0.0,0.19,0.0,0.81,0.2755
3436,4.4,4.0,2.8,8,50,68.75,7.875,87.5,John Reid becomes home secretary and drops review.,13,1.8571428571428572,14,1.75,6,0,0,1,0,1,0.125,0,0.0,0.0,0.0,1.0,0.0
3437,3.8,6.0,5.8,18,104,72.22222222,5.055555556,55.55555556,"Johnson also accused Nutt of going beyond his remit and of ""lobbying for a change in government policy"".",22,2.0,29,1.6111111111111112,6,0,1,3,1,7,0.389,1,0.01,0.0,0.189,0.811,-0.3612
3438,4.0,4.6,3.8,40,243,67.5,3.7,55.0,"Johnson also blames the attack and much of the school's troubles on nonstudent ""outsiders"" - as several of the attack suspects are - who regularly trespass on campus, and they are much less respectful of authority than the students themselves.",49,2.130434782608696,68,1.7,11,3,5,3,2,18,0.45,1,0.004,0.076,0.292,0.632,-0.8899
3439,5.2,6.0,4.8,38,227,88.15789474,3.473684211,55.26315789,"Johnson, teachers and students at least partially blame the attack on the lack of lighting, sturdy fencing or security cameras on the courtyard, which abuts a rough neighborhood on the northern end of the campus on 23rd Street.",43,1.9545454545454546,59,1.5526315789473684,14,4,1,2,0,16,0.421,0,0.0,0.056,0.181,0.764,-0.6597
3440,3.8,5.8,4.4,32,197,68.75,4.28125,65.625,"Jones also revealed that the stories about Jackson sleeping in a hyperbaric chamber and attempting to buy the Elephant Man bones weren't true, but ordered up by Jackson to insure riotous publicity.",44,2.3157894736842106,59,1.84375,9,3,2,7,0,13,0.406,0,0.0,0.0,0.053,0.947,-0.1695
3441,5.4,5.4,2.6,8,43,68.75,4.625,62.5,Jones led the Eagles with 62 rushing yards.,9,1.5,11,1.375,3,0,0,2,0,2,0.25,0,0.0,0.0,0.0,1.0,0.0
3442,5.8,5.4,3.6,32,181,87.5,3.9375,59.375,"Jopling, the author of the Nato report The Growing Threat Of Piracy, said that many people suspect terrorist groups are behind the capture of dozens of ships off the Horn of Africa.",37,1.9473684210526316,51,1.59375,12,2,0,5,0,13,0.406,2,0.011,0.042,0.258,0.7,-0.8625
3443,3.4,5.2,3.6,13,71,65.38461538,4.538461538,69.23076923,Juan Antonio Lozano Jr. strapped her into a safety seat and drove away.,19,2.111111111111111,24,1.8461538461538463,6,0,1,2,1,4,0.308,0,0.0,0.203,0.0,0.797,0.4215
3444,5.8,6.2,2.2,23,135,58.69565217,5.217391304,60.86956522,"June Middleton was paralysed when she entered the respiratory chamber in 1949, aged 23, and doctors gave her a slim chance of survival.",31,2.2142857142857144,40,1.7391304347826086,6,2,1,5,2,9,0.391,1,0.007,0.087,0.0,0.913,0.25
3445,4.2,5.8,4.4,19,116,60.52631579,3.894736842,63.15789474,"Just an eighth of the Netflix library is available digitally, but we're still talking about more than 10,000 titles.",22,2.2,32,1.6842105263157894,4,2,3,3,1,10,0.526,0,0.0,0.0,0.0,1.0,0.0
3446,3.6,5.2,4.4,17,97,47.05882353,4.058823529,58.82352941,"Just a question, why don't you sync the drive with sdparm --command=sync before you spin it down?",11,1.5714285714285714,23,1.3529411764705883,4,0,3,3,3,11,0.647,1,0.01,0.0,0.0,1.0,0.0
3447,4.4,5.4,4.4,14,78,60.71428571,4.214285714,64.28571429,"Just as his men were planning their next move, the IED decimated their Humvee.",13,1.8571428571428572,21,1.5,4,1,1,3,3,7,0.5,0,0.0,0.0,0.0,1.0,0.0
3448,3.6,5.0,4.6,11,60,54.54545455,5.090909091,81.81818182,Just as important is how difficult the trophies are to earn.,9,2.25,17,1.5454545454545454,1,2,2,3,0,7,0.636,0,0.0,0.135,0.188,0.677,-0.1779
3449,3.0,5.8,1.8,34,176,57.35294118,5.852941176,64.70588235,"Just be a registered Flickr user, go here, and click ""Join Group?"" up on the top right, and start hitting ""send to group"" on your individual photos you want to add to the pool.",29,1.5263157894736843,44,1.2941176470588236,8,3,2,8,2,16,0.471,0,0.0,0.15,0.0,0.85,0.5106
3450,3.2,4.4,5.6,22,132,54.54545455,3.727272727,68.18181818,"""Just because you have pastors at a few megachurches by your side doesn't mean you've done anything for this community,"" Baker said.",20,2.0,35,1.5909090909090908,6,1,2,6,3,13,0.591,0,0.0,0.0,0.0,1.0,0.0
3451,4.8,4.2,4.8,20,123,87.5,2.0,70.0,"Just compare Sinegal's contract with that for the CEO and president of Costco competitor BJ's Wholesale (BJ), Laura J. Sen.",28,2.1538461538461537,35,1.75,12,0,1,1,0,7,0.35,1,0.008,0.0,0.0,1.0,0.0
3452,6.4,6.0,4.8,28,162,64.28571429,6.142857143,60.71428571,Justice Dinakaran had maintained that he had not acquired an inch of land since his appointment as a judge of HC and even called the collector's report motivated.,36,2.4,49,1.75,9,0,2,6,2,13,0.464,0,0.0,0.204,0.0,0.796,0.7506
3453,2.6,3.2,4.2,9,52,44.44444444,3.222222222,66.66666667,"Just kidding - traveling around the world, I'm sure!",12,1.7142857142857142,14,1.5555555555555556,1,1,1,3,1,3,0.333,0,0.0,0.4,0.0,0.6,0.4574
3454,1.8,3.2,4.6,6,34,83.33333333,5.333333333,66.66666667,Just like bios upgrades for mobos.,7,1.75,9,1.5,3,0,1,0,0,2,0.333,1,0.029,0.333,0.0,0.667,0.3612
3455,3.4,4.6,5.2,18,94,58.33333333,5.777777778,55.55555556,"Just like that brand new Michael Jackson movie came out, 'This Is It.' This is it for freedom.",15,1.3636363636363635,22,1.2222222222222223,5,1,1,3,2,9,0.5,0,0.0,0.295,0.0,0.705,0.7717
3456,5.0,3.6,4.6,22,119,68.18181818,4.045454545,72.72727273,Just look at the employment contract for new Freddie Mac (FRE) CFO Ross J. Kari that we wrote about earlier this month.,21,1.5,30,1.3636363636363635,11,1,3,1,1,8,0.364,1,0.008,0.0,0.0,1.0,0.0
3457,3.2,3.8,3.4,17,82,41.17647059,6.176470588,58.82352941,"""Just on its face, it looks like they are just trying to find things to deny him.""",11,1.2222222222222223,20,1.1764705882352942,2,0,2,5,4,10,0.588,0,0.0,0.126,0.121,0.754,0.0258
3458,3.6,4.6,2.8,20,98,55.0,5.95,55.0,Just put in the exact model number and it will tell you the exact config as it left their factory.,16,1.7777777777777777,27,1.35,4,2,1,3,4,11,0.55,1,0.01,0.064,0.0,0.936,0.0772
3459,2.6,5.6,1.6,19,105,60.52631579,3.894736842,57.89473684,just replace /dev/sdb1 by your WD passport name and then your WD will shutdown silently ( like in windows,18,1.6363636363636365,26,1.368421052631579,5,1,3,2,2,8,0.421,3,0.029,0.431,0.0,0.569,0.9075
3460,1.6,3.6,3.0,11,56,50.0,6.636363636,63.63636364,Just sat down and enjoyed myself in the late summer sun.,7,1.4,14,1.2727272727272727,2,1,1,2,1,6,0.545,0,0.0,0.248,0.0,0.752,0.5106
3461,3.2,3.2,4.0,8,46,31.25,5.75,75.0,Just seems simply enough to keep your journal.,8,1.6,11,1.375,1,0,3,2,1,3,0.375,0,0.0,0.0,0.0,1.0,0.0
3462,2.6,2.8,4.4,12,58,33.33333333,5.416666667,66.66666667,Just so that we don't always need to fire up the terminal.,7,1.75,15,1.25,1,0,4,3,1,8,0.667,0,0.0,0.0,0.179,0.821,-0.34
3463,2.6,3.2,4.4,7,35,42.85714286,5.285714286,85.71428571,Just speed is maybe not at optimal.,6,2.0,10,1.4285714285714286,1,1,3,1,0,4,0.571,0,0.0,0.0,0.26,0.74,-0.2755
3464,2.2,2.8,5.2,18,84,72.22222222,4.333333333,50.0,Just that no one at the school wants to spend any more money on it than is necesary.,11,1.8333333333333333,24,1.3333333333333333,3,2,1,3,1,12,0.667,1,0.012,0.0,0.115,0.885,-0.296
3465,3.2,4.6,5.8,22,165,77.27272727,4.272727273,72.72727273,"Just think of all those wasted NRCC/RNC dollars spent on the ACORN-Friendly, Big Labor-Backing, Tax-and-Spend, Margaret Sanger Award-Winning Radical in GOP Clothing.",34,2.2666666666666666,42,1.9090909090909092,13,0,1,2,0,7,0.318,0,0.0,0.0,0.132,0.868,-0.4939
3466,2.4,4.4,3.0,6,31,41.66666667,1.333333333,83.33333333,"""Just timed the jump,"" he said.",5,1.25,7,1.1666666666666667,1,0,1,2,1,3,0.5,0,0.0,0.0,0.0,1.0,0.0
3467,2.0,3.6,3.2,11,57,59.09090909,6.272727273,72.72727273,"just to be sure, here's the script that calls the script:",7,1.4,13,1.1818181818181819,2,1,2,3,0,7,0.636,1,0.018,0.187,0.0,0.813,0.3182
3468,4.4,4.6,4.8,19,112,73.68421053,4.0,68.42105263,"Just to clarify an earlier poster's comment, the Crowne Plaza underwent a major renovation just over a year ago.",25,2.272727272727273,34,1.7894736842105263,6,2,3,2,0,8,0.421,1,0.009,0.0,0.0,1.0,0.0
3469,2.4,4.6,5.0,27,139,64.81481481,7.185185185,55.55555556,"Just to clarify, I'm a Malaysian in US for business and just wanted to squeeze a visit to Niagara Falls before I return to my home country.",26,2.0,42,1.5555555555555556,8,0,2,5,3,15,0.556,1,0.007,0.0,0.0,1.0,0.0
3470,2.4,4.6,3.4,17,80,44.11764706,6.588235294,47.05882353,Just tried the link that I included in my post above and it doesn't work for me.,8,1.3333333333333333,21,1.2352941176470589,2,0,2,4,4,12,0.706,2,0.025,0.0,0.0,1.0,0.0
3474,5.6,6.4,3.0,28,209,82.14285714,3.821428571,71.42857143,"Karzai rejected Abdullah Abdullah's conditions for next Saturday's vote, including removing top election officials whom the challenger accused of involvement in cheating in the first-round balloting in August.",52,2.6,60,2.142857142857143,12,3,0,5,0,8,0.286,0,0.0,0.093,0.257,0.65,-0.7783
4571,1.8,1.2,2.0,3,65,116.6666667,0.0,133.3333333,SEE- thefreemansjournal.com/2008/08/new-patrol-bo...    comments.,16,2.6666666666666665,16,5.333333333333333,2,1,0,0,0,0,0.0,1,0.015,0.0,0.0,1.0,0.0
4649,3.2,5.2,2.6,6,41,33.33333333,2.166666667,66.66666667,"She studied medical records, he drafting.",9,2.25,11,1.8333333333333333,1,1,0,2,2,2,0.333,1,0.024,0.0,0.0,1.0,0.0
4651,5.2,4.8,3.4,24,165,83.33333333,2.583333333,66.66666667,"She then dispatched Shannon to Tegucigalpa, along with his deputy, Craig Kelly, and Dan Restrepo, the White House's special assistant for Western Hemisphere affairs.",39,2.4375,47,1.9583333333333333,13,1,1,1,2,8,0.333,0,0.0,0.105,0.0,0.895,0.4019
4648,4.0,4.4,4.0,8,64,50.0,1.875,75.0,"She's the grounded protagonist, ambitious and relatively normal.",16,3.2,19,2.375,1,3,1,1,1,3,0.375,0,0.0,0.307,0.0,0.693,0.4767
4572,3.4,5.2,2.2,13,70,92.30769231,4.461538462,61.53846154,Seidman is a flight engineer with a 23-year career in the Coast Guard.,12,1.7142857142857142,18,1.3846153846153846,6,1,0,1,0,6,0.462,0,0.0,0.0,0.0,1.0,0.0
4570,3.4,5.2,3.8,11,70,72.72727273,5.545454545,81.81818182,See previous winners of the Friday Consumerist Flickr Pool finds here.,16,1.7777777777777777,18,1.6363636363636365,6,1,1,1,0,3,0.273,0,0.0,0.237,0.0,0.763,0.4767
4647,4.0,5.8,2.2,24,128,60.41666667,6.041666667,58.33333333,"She's made four trips to Mexico and met with mercenary types who talked of guns, bribes and a private plane to snatch up Bianca.",26,1.8571428571428572,36,1.5,7,2,0,5,1,10,0.417,0,0.0,0.0,0.0,1.0,0.0
4653,6.0,6.0,5.0,37,204,58.10810811,5.783783784,56.75675676,"She told a school district safety panel last week that some girls trying to find out who had watched the rape were being threatened in the hallways - and that, too, she blames on a desensitized mentality.",36,1.8,54,1.4594594594594594,9,2,1,9,2,19,0.514,0,0.0,0.065,0.241,0.694,-0.8225
4652,4.0,3.4,4.6,11,72,63.63636364,4.272727273,72.72727273,She then issued this dire warning (infused with pop culture references):,16,2.2857142857142856,20,1.8181818181818181,3,2,1,2,1,4,0.364,0,0.0,0.0,0.396,0.604,-0.7096
4573,4.0,5.2,2.6,19,103,39.47368421,4.157894737,52.63157895,"Seidman said Saturday she was thinking about ""all the things that we wanted to tell him that we can't.""",14,1.5555555555555556,25,1.3157894736842106,3,0,1,5,4,11,0.579,0,0.0,0.0,0.0,1.0,0.0
4574,3.2,5.8,2.4,15,90,80.0,3.0,73.33333333,"Select ""network printer"", HP Jetdirect type, and then add the address of the print server.",18,1.8,23,1.5333333333333334,9,0,1,1,0,5,0.333,1,0.011,0.0,0.0,1.0,0.0
4575,4.6,3.8,4.8,19,103,63.15789474,7.105263158,73.68421053,Self and others believe the Cosco Busan spill may have played a large role in killing off herring eggs.,21,1.6153846153846154,27,1.4210526315789473,7,1,0,5,0,6,0.316,0,0.0,0.105,0.193,0.702,-0.4588
4576,3.4,4.6,3.8,18,122,83.33333333,3.888888889,66.66666667,"Self worried about the oil's impact on eelgrass beds around Alameda, which provide important spawning habitat for herring.",28,2.1538461538461537,34,1.8888888888888888,8,1,0,3,0,5,0.278,1,0.008,0.09,0.11,0.8,-0.1027
4577,2.8,3.8,3.0,7,45,78.57142857,4.142857143,85.71428571,"Sell access and experiences, not media files.",11,2.2,13,1.8571428571428572,5,0,1,0,0,2,0.286,0,0.0,0.0,0.0,1.0,0.0
4578,5.6,5.4,2.8,27,164,66.66666667,3.666666667,55.55555556,Senate Democrats want to extend the credit through April and expand it to allow higher-income Americans and some who already own homes to qualify for the incentive.,38,2.7142857142857144,51,1.8888888888888888,7,2,1,5,1,13,0.481,0,0.0,0.369,0.0,0.631,0.8519
4579,5.4,5.2,5.8,32,221,68.75,4.34375,75.0,"Senator Joe Liberman, the Connecticut independent who said he'll help Republicans block health care reform legislation and that he'll support their candidates in next year's Congressional races, also appears on that show.",51,2.125,59,1.84375,14,2,1,5,3,10,0.312,1,0.005,0.218,0.073,0.709,0.6908
4580,6.4,6.2,3.4,18,127,94.44444444,2.833333333,72.22222222,"Senator Richard Lugar, the ranking Republican on the Senate Foreign Relations Committee, is the guest on C-Span's ""Newsmakers.""",29,2.4166666666666665,35,1.9444444444444444,11,1,0,1,0,6,0.333,1,0.008,0.0,0.0,1.0,0.0
4581,5.0,6.0,4.2,45,276,76.66666667,3.377777778,62.22222222,"Senator Ted Kaufman, a Delaware Democrat who is the interim replacement in Vice President Joe Biden's old seat, said he and Kirk have much in common, including familiarity with the ways of the Senate and little ideological daylight between them and the senators they replaced.",61,2.3461538461538463,81,1.8,17,6,0,5,3,19,0.422,0,0.0,0.0,0.0,1.0,0.0
4582,5.0,5.6,4.6,23,133,69.56521739,3.347826087,56.52173913,"Senior citizens will bear the brunt of ""savings"" that are supposed to partially pay for the bill, with $500 billion in Medicare cuts.",25,1.9230769230769231,36,1.565217391304348,6,1,1,4,0,10,0.435,0,0.0,0.0,0.146,0.854,-0.3818
